conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
534190,534187,534186,@AmazonHelp Y hablamos de un paquete de 600€ que necesitaba para AYER,"@243723 Entiendo, en este caso te recomiendo poder esperar al final del día de hoy, si no lo llegas a recibir te pedimos que nos puedas contactar nuevamente. ^KA",2017-12-02 11:53:51+00:00,2017-12-02 11:59:28+00:00,69,161
2488926,2488922,2488919,@AmazonHelp Il edt’arque encore 2h,"@710766 Vous avez placé l'article dans votre panier plus de 15 min et cela signifie que vous ne pouvez plus avoir l'article avec la promotion. Pour avoir plus de détails sur les ventes flash, je vous prie de consulter notre page d'aide : https://t.co/DL2ooPwL4q ^ASZ",2017-11-26 19:18:25+00:00,2017-11-26 19:25:00+00:00,34,266
318761,318769,318770,@AmazonHelp I have shared details but no response..poor service ..,@164814 You might have received an email from our team. Please check here: https://t.co/8DAc10S7ww. ^HA,2017-10-10 15:45:08+00:00,2017-10-10 16:13:29+00:00,66,103
2679734,2679736,2679737,@AmazonHelp pode deixar! obrigado pela atenção!bom trabalho para vocês,"@753987 Ficamos no aguardo, Pedro 😉 Boa leitura! ^LG",2017-10-31 18:11:03+00:00,2017-10-31 18:19:37+00:00,70,52
466650,466646,466648,"@AmazonHelp I’m sorry. I shouldn’t be making this a bigger deal than it should be. As much as I would have appreciated it being here today, it’s not worth pressing if I just have to wait until tomorrow. I’m sure you guys are very busy this time of year. Thank you for your time.","@226057 You're very welcome! Please don't hesitate to reach us anytime, we're always here to help! We want to make sure our customers and you are taking care of. After all our goal is to put a smile on your face! 😄 ^LH",2017-12-01 05:36:23+00:00,2017-12-01 05:49:00+00:00,278,218
240485,240477,240475,"@AmazonHelp No. Replying from work. Unable to spend a lot of time on this, unfortunately.","@173121 Once a delivery date is confirmed, we'll correspond with you via e-mail. I'm sorry for any inconvenience!  ^CS",2017-10-03 11:56:15+00:00,2017-10-03 12:26:00+00:00,89,118
575902,575907,575908,@AmazonHelp Thank you for clarifying. I’ll do that tomorrow over the phone. Have a good night!,@252816 Hey! Glad we could be of service :) ^HS,2017-12-03 09:04:28+00:00,2017-12-03 09:06:54+00:00,94,47
881101,881100,881102,"@AmazonHelp Not today, and that's why I'm stomping my feet!",@329214 I'm sorry for the wait! 🍄🐢 We hope you enjoy the new game when it releases! ^MB,2017-10-20 19:36:26+00:00,2017-10-20 19:45:59+00:00,59,87
823580,823576,823574,"@AmazonHelp It’s in transit, says it’s coming Monday. I was only told my payment didnt go through on the sunday before the book was to come out though?","@259388 Thank you for confirming, Alyssa! Did you choose Release-Date Delivery for your pre-order? https://t.co/sYMe3QZv3E ^FD",2017-10-12 23:37:47+00:00,2017-10-12 23:50:38+00:00,151,126
239510,239509,239511,@AmazonHelp No idea on carrier. Was supposed to be delivered by 9. After 10 I️ got an attempted delivery notification. Smh,@133528 The carrier can be found at the link ^BH provided above. ^JM,2017-11-25 03:36:54+00:00,2017-11-25 03:42:29+00:00,122,68
1245379,1245382,1245383,@AmazonHelp For a PC game (Destiny2) - Cousin moved to AU and would like to play together but they can’t afford.,@380178 Here is a link to the product page: https://t.co/0yQsM730iI Compatibility details will be listed on this page. ^AJ,2017-10-26 01:14:26+00:00,2017-10-26 01:21:03+00:00,112,122
2388902,2388901,2388903,@AmazonHelp Yes my order was supposed to be here today. It never shipped and you guys sent an email saying sorry we don’t have the item at this time and that I’ll get an email when it ships(with no inclination of when that will be). You guys need to learn the point of a preorder.,"@688273 Hi, this seems quite unusual. Is the item still showing in stock on the website? ^KK",2017-11-14 08:43:02+00:00,2017-11-14 08:53:29+00:00,280,92
183276,183273,183275,"@AmazonHelp Not in the app, but the browser. I didn’t do the payment but the order was confirmed. I don’t know how it works being a long time customer.",@159100 Please reach out to us from the link here: https://t.co/TxK11znixD and we will assist accordingly. ^HR,2017-10-04 12:18:08+00:00,2017-10-04 12:39:29+00:00,151,110
313484,313489,313490,@AmazonHelp Any update regarding my order... Not delivered but shown as delivered,@190857 You can check with us here: https://t.co/vlvfJr4nN9  we'll update you. ^SG,2017-10-08 08:11:51+00:00,2017-10-08 10:19:28+00:00,81,82
282207,282209,282211,@AmazonHelp Ya but there's no option for the issue I'm facing. I've told you what the issue is. I don't think I need to do more than this.,@183225 Sorry for the trouble. From the link provided earlier under step 2 please select 'More order issues' and then 'Other 1/2^KA,2017-10-06 12:59:21+00:00,2017-10-06 13:29:10+00:00,138,131
2939170,2939168,2939166,@AmazonHelp Yes he was just about to leave it behind a plant pot. Sorry but I’ve had this experience with all your delivery drivers since you stopped using Royal Mail. I’m now in even more pain and having to borrow some old crutches.,@812372 My apologies Annette. Please get in touch: https://t.co/JzP7hlA23B and we'll be happy to look into this with you. ^DC,2017-11-29 12:57:02+00:00,2017-11-29 13:04:01+00:00,233,125
1108277,1108270,1108269,"@AmazonHelp Sí, hace una semana, aunque entonces también estaba temporalmente sin stock",@381559 (2/2)disponibles en el inventario . ^MB,2017-11-08 15:16:28+00:00,2017-11-08 15:23:00+00:00,87,47
152006,152003,152001,@AmazonHelp The estimated order was 17 Oct then third week of Oct then 4 and now 4 week of Nov. Your estimates are going haywire. Amazon was superb in terms of delivery even during the worst of wethers.,"@150734 That's unusual, did you happen to report this to our support team here: https://t.co/rS49hgaADF? ^VH",2017-11-24 15:58:46+00:00,2017-11-24 16:12:00+00:00,202,108
328433,328432,328434,@AmazonHelp i did and cannot find it anywhere ☹️,@194311 Who was the carrier listed for this order? ^DO,2017-10-07 18:08:34+00:00,2017-10-07 18:11:30+00:00,48,54
1000133,1000136,1000137,@AmazonHelp I know it very well.,@356784 I understand your concern. We have forwarded this internally to the concerned team and we'll work on it. ^SQ,2017-10-22 19:43:47+00:00,2017-10-22 19:48:40+00:00,32,116
697860,697856,697854,@AmazonHelp Oui oui il est juste arrivé à 21h car sa camionnette était tombée en panne rien de méchant 😊,@286494 Je suis ravi de l'apprendre 😓 Merci pour votre compréhension 👍^RA,2017-10-10 19:09:26+00:00,2017-10-10 19:13:31+00:00,104,73
167872,167871,167873,@AmazonHelp Es ist vorallem verwirrend. Danke. 👍🏻,@155057 Gern :),2017-11-24 21:13:16+00:00,2017-11-24 21:16:11+00:00,49,15
2288574,2288576,2288577,"@AmazonHelp Doesn't matter , what is resolution","@664887 I'm sorry about the canceled order, a resolution will be provided once we receive your details here: https://t.co/GIJyeYqKE0 we'll help you with the available options. ^MJ",2017-11-12 04:50:22+00:00,2017-11-12 05:09:00+00:00,47,179
2161792,2161791,2161790,"@AmazonHelp evrytime I'm getting the samething from you guys but not a solution except sorry, apologies and understand this is 7th order may I know why @115851 not responding ?? why it's happening to me ?? and what are step been taken ??",@158494 Please reply to the correspondence you have received to your registered email account for any clarifications. ^MJ,2017-11-09 05:48:43+00:00,2017-11-09 06:05:33+00:00,237,121
950266,950268,950269,@AmazonHelp Thanks. Additional information submitted. I appreciate the help.,"@345386 I can confirm, we have received your information. We will be in contact shortly.  ^AG",2017-10-14 02:24:19+00:00,2017-10-14 02:36:52+00:00,76,93
21428,30042,30044,@AmazonHelp The link you have provided is also not working like your service to me.. you should train your Delivery boys first... Then do business,@122607 I'm sorry to know about that. Could you please let us know what error you're are getting ^MP 1/2,2017-11-01 15:45:58+00:00,2017-11-01 16:04:00+00:00,146,104
1756525,1756524,1756526,"@AmazonHelp Le colis a été déposé dans ma boîte aux lettres, après avoir été ouvert...",@528903 L'avez-vous signalé à notre SAV afin qu'il prenne les mesures nécessaires?^FT,2017-11-07 19:48:06+00:00,2017-11-07 19:53:00+00:00,86,85
2135769,2135767,2135770,"@AmazonHelp My last few packages have been that way. Tracker still says it'll be ""on time"" tomorrow. But was a 2 day ship that should've been here last Friday/Saturday according to the ""GUARANTEED delivery.""","@628325 I understand and am sorry for your frustration, Scott. Do you find the shipping issues are with a particular carrier? Who is the carrier for your latest package? You can find that information here: https://t.co/SrQ9Pg9pWx  ^SE",2017-11-21 03:29:15+00:00,2017-11-21 03:40:00+00:00,207,234
878774,1046089,1046090,"@AmazonHelp all the details are shared with u n still u r not able to locate the order? 
wow is it the multinational company? 
@118702",@320839 Please communicate by replying to the email you've received as we cannot access your account from social media. ^NR,2017-10-23 19:20:51+00:00,2017-10-23 19:48:32+00:00,134,123
2367250,2367248,2367251,@AmazonHelp @683312 w...... why?,@683313 I think you just hit our punny bone. 🤣 ^SE,2017-11-26 19:16:40+00:00,2017-11-26 19:45:51+00:00,32,50
483840,483839,483841,"@AmazonHelp Please can you inform me when it will now arrive? Can I also ask for a refund as I ordered it on the basis it would arrive 30th November as I had the day off work to collect all my parcels, and it is now late &amp; not happy as haven't even had an email to inform me of the delay.","@230095 I'm sorry for the troubles with this delivery. We are here to help any way we can. It looks like we are asking you to contact us about delivery. Have you been able to do so? If not, please do so here: https://t.co/JzP7hlA23B. ^AL",2017-12-01 14:45:43+00:00,2017-12-01 15:01:27+00:00,292,237
1310102,1310110,1310111,"@AmazonHelp Ok, werde ich gleich tun!","@272341 Sobald uns deine Anfrage erreicht hat, sehen wir uns deinen Fall an und melden uns im Laufe des Tages. Viele Grüße ^TR",2017-10-27 06:05:12+00:00,2017-10-27 06:14:01+00:00,37,126
683874,683867,683869,@AmazonHelp you people @AmazonHelp @115821 say not to post any issue here and in the mail reply that your account not belongs to your account and all other excuses....fixed my issue and get back to me with proper solution...,"@283210 Kindly fill your details after logging into the account from which the order was placed, so we can look into the issue and get back to you. ^SH",2017-11-23 12:32:44+00:00,2017-11-23 12:43:28+00:00,224,151
1205823,1205822,1205824,@AmazonHelp Finally managed to book. Thanks,"@403192 Thanks for keeping us posted, you're most welcome. ^GD",2017-10-25 14:07:39+00:00,2017-10-25 14:32:35+00:00,43,62
751280,751272,751270,@AmazonHelp Tried going to help because your garbage system isn't sending verification codes. Problem is on your end. Fix it. NOW.,@299565 We'd really like to help with this. For further assistance please reach us here: https://t.co/8urjgDHzl2 ^LR,2017-11-05 02:58:49+00:00,2017-11-05 03:23:00+00:00,130,116
1490171,1490185,1490186,"@AmazonHelp I am talking about the delay in delivery. Today was the delivery date, the date is extended to 8th.??","@466086 Hence, request you to wait till the estimated delivery date. I’m positive that the package would be delivered to you. 2/2 ^SB",2017-11-04 09:53:00+00:00,2017-11-04 10:06:52+00:00,113,133
2212031,2212030,2212028,@AmazonHelp Thank you for the response! Both orders were shipped by Amazon via UPS. I have tracking numbers I can send via direct message if I need to.,@646517 We appreciate the info. Please let us know if you don't receive your order by the delivery date. We can also forward your carrier feedback to our Transportation team here: https://t.co/EKXRLsnxJu ^GG,2017-11-10 05:09:35+00:00,2017-11-10 05:13:24+00:00,151,207
126823,126822,126824,"@AmazonHelp This is so frustrating. What is the point of being a Prime member? I don't even need the money back, just give me Amazon Pay credit. Amazon makes mistakes, you pay money and get away with it. Consumers make mistakes, we need to suffer and live with it?",@144468 Apologies for the inconvenience due to policy and the suggested system of working. Appreciate your understanding. ^SF,2017-11-24 03:30:34+00:00,2017-11-24 04:12:30+00:00,264,125
571805,571798,571800,"@AmazonHelp Ok there is a problem,my WiFi is perfectly working and when I try to access Amazon from wifi it doesn't work,I get the error as shown in the screenshot.When I use my cellular date it works!!","@254184 Sorry about the trouble with your app. Please try to uninstall and reinstall the app. Also, do let us know if the issue still persists. ^AS",2017-12-03 13:15:24+00:00,2017-12-03 13:45:25+00:00,202,147
775764,775763,775762,@AmazonHelp No information what so ever they never got back to me,"@213985 We'd like to assist with this directly. When you have a moment, please choose phone or chat here: https://t.co/hApLpMlfHN ^JR",2017-10-12 02:54:45+00:00,2017-10-12 03:02:00+00:00,65,133
2154218,2154222,2154223,@AmazonHelp But on box mrp sticker is there for 699.see pic,"@632924 I'm sorry for the confusion with the M.R.P, we try to maintain accurate MRP on all our products. Our website represents the full retail price listed on the product shared by our sellers. For further info please refer to the link here: https://t.co/spc1KCTqOR. ^MJ",2017-11-20 17:35:53+00:00,2017-11-20 18:02:30+00:00,59,271
2377237,2377236,2377238,@AmazonHelp But don't you think that you need to take some actions if some one is damaging your reputation. More so I am willing to share and support Amazon against this menace and rogues,"@685631 We'll certainly have this escalated internally. However, Amazon is not associated with that offer/site in any manner. Don't put yourself at risk by submitting any info about yourself. Refer to Amazon.in app/website only for genuine offers. ^EM",2017-11-14 07:49:01+00:00,2017-11-14 08:38:00+00:00,187,251
836483,836490,836491,@AmazonHelp Does it takes so much time to reach the warehouse?,"@200167 Apologies, Atul. I'd like to assist you. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^NK",2017-10-13 12:29:05+00:00,2017-10-13 12:50:00+00:00,62,126
21586,21577,21576,@AmazonHelp Feedback? Are you kidding me? Where is my money and the package...bloddy idiots I am the prime customer and I want the shipment to be delivered rite now...I don't care about ur internal review...get me ur escalation point of contact to call me,@120701 We understand your concern. We’d like to help you; please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon.^PJ,2017-10-31 12:21:29+00:00,2017-10-31 12:51:02+00:00,255,136
2840332,2840334,2840335,"@AmazonHelp How recent? Like a week, a month, a year old? :)","@790401 It's fair to say, ""week""! ;) ^CS",2017-11-27 18:58:25+00:00,2017-11-27 19:03:26+00:00,60,40
735651,735648,735649,@AmazonHelp 1 order is automatically cancelled and i have placed bean bag on 27 but still not dispatched🙄 https://t.co/rcxFOxIrYD,"@295982 Sorry to hear this, however, canceled order cannot be delivered. Also, regarding your other order, please wait for 1/2 ^RS",2017-10-29 05:54:33+00:00,2017-10-29 06:23:02+00:00,129,130
1525908,1525907,1525909,@AmazonHelp Esa gracias,@473911 Comprendo. ¿Estás enviado el correo desde la dirección de e-mail que tienes registrada en Amazon? ^LG,2017-11-04 14:05:46+00:00,2017-11-04 14:10:37+00:00,23,109
932675,932674,932676,"@AmazonHelp Hi, there is no reply for my issue, how long will it take?","@341234 For clarification, what website do you use? For example: .com, .co.uk, .es, .com.mx, etc. Let us know! We want to help! ^KN",2017-10-23 10:23:02+00:00,2017-10-23 10:28:00+00:00,70,131
804856,804855,804857,@AmazonHelp Just listed as delayed. Was supposed to be delivered today. No estimation on new date.,@218111 Could you tell us if the item has been shipped? If so who is delivering it? You can check here: https://t.co/Y5jpI9gRhE. ^LS,2017-10-12 18:03:23+00:00,2017-10-12 18:32:27+00:00,98,132
74843,74841,74840,"@AmazonHelp Regarding order no.  171-9580791-4474727. On 16 nov u r customer representative assured the said order will be delivered within a week, but till now no further updates, again I called customer care now he says it will be dispatched only after 24 nov only. What's wrong with you??? https://t.co/qGQMbBKQ8c","@132745 I'm sorry for the hassle. Please share your details here : https://t.co/beaaDm0muc and we will be glad to help you. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SD",2017-11-20 19:53:54+00:00,2017-11-20 20:14:33+00:00,316,246
1486914,1486913,1486915,"@AmazonHelp リプありがとうございます。
今後も気を付けたいと思います。",@465329 とんでもないです。どうぞよろしくお願いいたしますm(__)m EK,2017-11-03 06:01:46+00:00,2017-11-03 06:03:54+00:00,41,41
2297874,2297887,2297888,@AmazonHelp Thanx for everything.. but I dont feel to seek any help or support. And ya no more shopping from amazon,@667052 I get you being upset. Please reply to our correspondence sent to your registered email account for further assistance. ^PJ,2017-11-20 17:12:42+00:00,2017-11-20 17:52:00+00:00,115,131
883106,883105,883107,@AmazonHelp i tried calling u/response is not accurate/so call me back if u really serve me vd my problem,@329704 via chat/email and we'll look into your concern. (2/2)^AU,2017-10-14 07:30:16+00:00,2017-10-14 10:38:00+00:00,105,65
697248,697250,697251,@AmazonHelp This is not helpful. I’ve spent 2+ hrs dealing w/yr customer service and you can’t seem to get this very simple order fulfilled.,"@286367 When you spoke with our support team, what options/insight were we able to provide you? ^WM",2017-10-10 22:50:57+00:00,2017-10-10 22:53:26+00:00,140,99
158832,2166656,2166657,"@AmazonHelp don't make fun of your amazon customer care team.
after 34 days they can't able to check my details",@547065 Apologies for the trouble. Please drop your details here: https://t.co/H4nNWN8L3z we'll connect with you on this. ^RB,2017-11-12 14:19:52+00:00,2017-11-12 14:53:00+00:00,111,125
1521815,1521814,1521816,@AmazonHelp If i give you an idea. What will you give for me.,"@472998 We encourage and value customers feedback for our betterment. However, I'm sorry we do not provide remuneration. ^NR",2017-10-18 00:11:22+00:00,2017-10-18 00:25:52+00:00,61,124
378487,379422,379423,@AmazonHelp I got an update that's it's out for delivery at around 12 in the noon but I haven't recd delivery agent's coordinates. Pls share.,@205818 We apologize for any delay. We've received your details. Our team is working on it and will revert to you on priority.^RS,2017-10-09 10:46:43+00:00,2017-10-09 10:54:25+00:00,141,129
983323,983327,983329,@AmazonHelp What about the discomfort you have given me ... even after buying so called genuine product from world brand amazon.,"@353122 I get your disappointment and I understand the time this has taken, I'm truly sorry about this. [1/2] ^HA",2017-10-16 14:02:51+00:00,2017-10-16 14:25:02+00:00,128,113
2672261,2672260,2672262,@AmazonHelp ありがとうございます。,@752404 お手数をおかけしますが、どうぞよろしくお願いいたします。 EK,2017-10-31 11:22:57+00:00,2017-10-31 11:31:00+00:00,23,39
1144951,1144950,1144953,@AmazonHelp Thanks for the super quick reply! Will this work even if I just want a partial refund?,@389473 You're very welcome! This link offers standard return/replace options. (1/2),2017-10-15 16:39:17+00:00,2017-10-15 16:48:00+00:00,98,84
170982,170980,170983,"@AmazonHelp I placed an order this morning, funds left bank account, since then I have been prompted to re enter payment method numerous times when I check status, I have spoken to customer services who said they had solved issue... they haven’t!",@155877 This isn't the experience we want for our customers. Was this item shipped and sold by Amazon or a Marketplace seller? ^DO,2017-11-24 22:10:54+00:00,2017-11-24 22:14:32+00:00,246,130
1371410,1371400,1371402,@AmazonHelp 10 minutes after I changed it to my new card. The details were in there. It just used the other card. The money has come out of my account,@439221 It's never our intention for this to happen. Please let us know if you don't receive your item by the newest delivery date. ^KP,2017-11-06 20:00:29+00:00,2017-11-06 20:14:30+00:00,150,135
343775,343773,343772,@AmazonHelp I don’t see a reason that matches well for the reason.  I tried “no longer needed” but that charges $5,@163715 We'd like to look at available options with you. Please reach out to us via phone/chat here: https://t.co/hApLpM3Ejd ^KP,2017-10-31 15:21:30+00:00,2017-10-31 15:25:29+00:00,114,128
391579,391578,391580,@AmazonHelp Item not delivered but tracking shows delivered.. after contacting customer care they even do not trust that I am correct.,@208720 I apologize for the trouble. Kindly fill in your details here:https://t.co/GIJyeYqKE0 and we'll get this sorted for you. ^PB,2017-10-09 16:31:22+00:00,2017-10-09 16:59:31+00:00,134,132
426307,426309,426310,@AmazonHelp I have already contacted customer care and they are denying hence a tweet..,@216399 I understand your concern. We've received your details and working on it. We'll get back to you ASAP. ^ST,2017-10-10 12:30:32+00:00,2017-10-10 12:55:39+00:00,87,113
2432760,2432757,2432758,"@AmazonHelp After rearranging delivery for yesterday my parcels still haven't arrived, what the fuck is going on? I'm playing your game and you're starting to take the piss.","@698184 So sorry about this! I'd like a member of my team to personally look into this with you. When you have the chance, please provide more details here: https://t.co/TqDljM6F8f so we can investigate. ^VB",2017-11-16 21:33:27+00:00,2017-11-16 21:42:26+00:00,173,207
2278651,2278650,2278652,"@AmazonHelp Yes, but i'm just tired of paying for 2 day service and not getting it.  5 of my last 8 Prime orders were delivered in 3 days.  Not impatient, but when I'm paying for a service, i expect it to be fulfilled.",@662538 I understand your frustration. Two-day shipping refers to the time it takes your order to arrive after it has been shipped. This does not include any transit or processing time for your order. More info: https://t.co/wo6Acvr4ah ^KJ,2017-11-11 19:17:46+00:00,2017-11-11 19:23:32+00:00,218,239
1652930,1652932,1652933,"@AmazonHelp No it didn't say why it was delayed, I received two emails one on Saturday one yesterday both saying it had been delayed but no reason why.",@249446 Did you place the order on https://t.co/nUUp5MLhYl or https://t.co/ykTUEmdsQA? ^KM,2017-11-06 08:16:54+00:00,2017-11-06 08:20:38+00:00,151,90
2733906,2733904,2733903,"@AmazonHelp ive spoken to a rep every day since wednesday, constantly told its out for delivery. Then it never delivers. I have zero faith with amazon logistics.","@716980 This isn't the experience we intend for you to have, Sam! Please send us details using the link ^FD has provided. ^AB",2017-11-20 16:52:06+00:00,2017-11-20 16:54:01+00:00,161,125
2176646,2176645,2176647,@AmazonHelp claro y como siempre @133260 busca excusas y dice que no le habéis dado el paquete aun :( 3 envíos con ellos este año y ninguno llegó a tiempo,"@638019 Lamentamos las molestias, podrías informarnos, ¿tu pedido es vendido y gestionado por Amazon o por un vendedor externo? ^HC",2017-11-09 18:13:37+00:00,2017-11-09 18:21:53+00:00,154,131
34558,34552,34551,@AmazonHelp Order is dispatched yet Prime not activated.,"@123487 Please do not worry, you would receive a confirmation mail soon on the prime activation. Appreciate your patience ^BS",2017-10-30 15:45:58+00:00,2017-10-30 16:12:14+00:00,56,125
1542660,1542662,1542663,"@AmazonHelp 先ほど業者から返事が来たところです。返金とのことでした。もし返金が確認できないようであればカスタマーサービスを利用したいと思います。
丁寧なお返事と迅速な対応ありがとうございました😊",@477924 リプライありがとうございます。はい、ご不明な点があればご遠慮なくご質問ください。今後ともどうぞよろしくお願いいたします！SK,2017-11-04 07:35:33+00:00,2017-11-04 07:41:00+00:00,103,70
827938,827937,827939,@AmazonHelp Amazon s worst..inspite of 2 times complaint 2 customer care no delivery yet after 3 days of standard delivery time.. @118702 is best,"@317232 We haven't received your details yet, kindly fill in your details in the link provided earlier and we'll look into it. ^EM",2017-10-14 05:03:40+00:00,2017-10-14 05:34:28+00:00,145,130
1240489,1240486,1240484,"@AmazonHelp リプライありがとうございます。パスワードは恐らくですがあってるはずなのです,..,。でも忘れたのかなと思い、パスワード再設定のページに飛びましたが、メールアドレスを変更してしまったせいか設定時のメールアドレスをいれても確認がとれないと出てしまいお手上げ状態でございます。",@410965 さようでしたか。お手数ですがカスタマーサービスにてご対応について確認させていただきます。0120-999-373へお電話にてご連絡いただきますようお願いいたします。ET,2017-11-13 07:27:22+00:00,2017-11-13 07:35:03+00:00,147,92
1371384,1371375,1371374,@AmazonHelp https://t.co/dcGKiZs9Eo               https://t.co/aQ8KvrWUrI,"@439218 These items are Add-On Items, which can only be purchased if you meet the criteria here: https://t.co/H9Zo65X5cw ^JS",2017-11-06 19:47:20+00:00,2017-11-06 19:59:29+00:00,73,124
1739033,1739040,1739041,@AmazonHelp non rien,"@523371 Une enquête a été ouverte pour faire des recherches, un délai est nécessaire pour cela. Merci pour votre patience. ^MH",2017-11-07 19:26:01+00:00,2017-11-07 19:42:36+00:00,20,126
387181,387186,387187,"@AmazonHelp It's been reported. But why is this happening again and again, fake promises.",@206017 We'd like to sort this for you. Please drop your details here: https://t.co/OM8ERvRKkn get in touch with you soon. ^VN,2017-10-09 14:16:18+00:00,2017-10-09 17:48:29+00:00,89,126
179526,179505,179507,@AmazonHelp Hope the 48 hours means the 48 hours only this time..not more than that @115850,@158284 Kindly wait for the mentioned time frame. Do keep us posted. ^AK,2017-10-04 12:40:02+00:00,2017-10-04 12:47:37+00:00,91,72
459978,459976,459990,@AmazonHelp I’ve contact customer service 3x in one week- and the 3rd is because previous rep lied to me/husband. An order changed date,@224297 Thanks for reaching out today! I'm terribly sorry to hear about the problems you've had with any of your orders. Do you have any existing orders needing addressed or have they all been or being resolved already? ^LL,2017-12-01 01:39:13+00:00,2017-12-01 01:41:56+00:00,135,223
1424283,1424282,1424286,@AmazonHelp 406-6963082-7457947 order number ! I am a prime customer and this service is really a joke,@450944 We'll not be able to view your order details on the social platform. Please share the (1/2),2017-11-02 13:08:34+00:00,2017-11-02 13:21:00+00:00,102,99
734692,734691,734693,@AmazonHelp These were app based contests so I dont have a link. I can share a screenshot I took https://t.co/1o9tmKOiOZ,"@215588 Thanks you, Abhinav. The results will be out by 30th October 2017. Please stay tuned and wishing you the luck. ^NK",2017-10-11 11:52:11+00:00,2017-10-11 12:10:00+00:00,120,122
1762293,1762297,1762298,@AmazonHelp ok thanks. What is FR? Where can I find the link?,@530257 Sorry about that ^FR is the person who provided the link. Here is the link for you: https://t.co/rgMcpHBFE3 ^LS,2017-11-07 21:11:50+00:00,2017-11-07 21:15:27+00:00,61,119
2260850,2260846,2260845,@AmazonHelp Thank you. Its  AMZL US,@658284 We'd like to look into the delivery. Please send us your information and additional details here: https://t.co/Y9sbljc1Ol ^LI,2017-11-11 01:27:01+00:00,2017-11-11 01:31:00+00:00,35,133
2550671,2550681,2550682,@AmazonHelp this link is useless unable to find any option......to raise complaint....,"@724651 Have you reported this to our support team? If no, please contact us here: https://t.co/vlvfJr4nN9 so we can assist you.^PJ",2017-10-30 16:21:28+00:00,2017-10-30 16:50:00+00:00,86,131
1449009,1449003,1449004,@AmazonHelp Lunes 16,@456236 Entra en contacto con nuestro Soporte al Cliente para que verifiquemos los detalles de tu pedido: https://t.co/MkpdPM4oxg. ^JQ,2017-10-16 19:49:18+00:00,2017-10-16 19:55:00+00:00,20,134
1555446,1555442,1555441,@AmazonHelp Link tells me nothing I don’t already know. Status hasn’t changed simce I instigated the return https://t.co/mK2ynwxDON,@228147 Can you contact us here: https://t.co/JzP7hlA23B? ^MC,2017-11-04 12:07:27+00:00,2017-11-04 12:14:26+00:00,131,61
898764,898727,898726,"@AmazonHelp Pickup has been successfully done. 
Please check and process REFUND asap.",@333405 I understand your concern. Please revert to our correspondence and we'll get back to you at the earliest. ^ST,2017-10-17 12:00:46+00:00,2017-10-17 12:16:29+00:00,85,117
897535,897540,897541,@AmazonHelp Filled the details.,@333154 We've sent you a correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^EM,2017-10-15 08:24:37+00:00,2017-10-15 08:46:00+00:00,31,118
1125037,1125039,1125040,"@AmazonHelp Hello again, I spoke to royal mail and they said can only deliver mail as addressed and it will be sent back to sender after 18 days if it's not successfully delivered. They advised me to contact you about it?","@385281 Hi, yes that would be correct, that's usually the process with Royal Mail. Usually they keep the item at the local post office if it's not accepted at the address. I suppose you wouldn't be able to collect it from there?^MA",2017-11-27 12:50:51+00:00,2017-11-27 12:54:27+00:00,221,231
2434156,2434155,2434157,@AmazonHelp Yes. Plenty.,@698512 Please elaborate on your concern and we will assist you accordingly. ^HR,2017-10-30 05:33:22+00:00,2017-10-30 05:39:34+00:00,24,80
2277851,2277855,2277856,@AmazonHelp Hello?,"@662384 I'm sorry for the delayed response, Silas! Can you please tell us what exactly was advised when you spoke with us? ^WJ",2017-11-11 20:05:31+00:00,2017-11-11 20:09:00+00:00,18,126
197995,197961,197960,"@AmazonHelp @115851 was told someone from mobile will give a visit, but no one care. Issue still not resolved. Please initiate return",@162537 Apologies for the trouble. Have you tried reporting this to our support team here: https://t.co/2t6DQoUmNZ ? ^AB,2017-10-01 12:20:46+00:00,2017-10-01 12:29:02+00:00,133,120
843572,843568,843569,@AmazonHelp Yes but I had to email as I can phone so it'll be to late,"@159139 Thank you for that. We will respond to your email as soon as possible and we will take action on your request. Please keep us posted, thanks.^GA",2017-11-25 10:36:03+00:00,2017-11-25 10:40:39+00:00,69,152
868668,868667,868666,"@AmazonHelp Okay thanks, let me go ahead and delete this post for now. Thanks for the quick reply",@326259 You're welcome. Do keep us posted for any further concerns. ^SG,2017-10-20 18:04:27+00:00,2017-10-20 18:24:30+00:00,97,71
345118,345116,345115,"@AmazonHelp Hola, fue por Amazon","@198105 Comprendo. Por favor, reporta lo ocurrido con nuestro Servicio al Cliente: https://t.co/beR78zMMYB ^CR",2017-10-08 02:19:36+00:00,2017-10-08 02:21:27+00:00,32,110
1278705,1278718,1278719,@AmazonHelp replacement order 408-6288661-6842761 Track me and call.. I don't care if you consider this personal information. If u want to help. CALL ME,"@419228 Also, please don't provide your order/account details as we consider them to be personal information. ^HK",2017-10-16 11:19:13+00:00,2017-10-16 11:41:25+00:00,152,113
2389740,2429416,2429417,@AmazonHelp I have check this now but same issue ... result not updated u check it once,"@311015 Could you please let us know which contest results are you specifically looking for, Vishwajeet ? ^KS",2017-11-19 15:19:38+00:00,2017-11-19 15:50:27+00:00,87,109
