conversation_id,customer_tweet_id,customer_message,clean_text
2165920,2165922,"@AmazonHelp I did report them prior to the last delivery, just running out of confidence now that I'm ever going to receive good copies of the books.",i did report them prior to the last delivery just running out of confidence now that i m ever going to receive good copies of the books
2165972,2166033,@AmazonHelp 返品手続きはさせて頂きました。,
2166044,2166042,@AmazonHelp  https://t.co/gVEyEjXHby,
2166062,2166061,@AmazonHelp Thank you I was just looking for the place to contact!,thank you i was just looking for the place to contact
2166075,2166074,@AmazonHelp 昨日登録して、こんなにお得でいいのかって思うくらいの特典でちょっと心配になってしまいました！でもありがたく使わせていただきます！,
2166081,2166080,@AmazonHelp Today,today
2166081,2166083,@AmazonHelp Right so one day delivery means something entirely different,right so one day delivery means something entirely different
2166093,2166086,@AmazonHelp bonjour tous simplement j'avais fait une commande d'un set de jeu subbuteo et au bout de 2 couriers a paul lamond je suis passer par le chat d'amazon et il a bien vue que rien ne se passer et il a annuler la commande,bonjour tous simplement j avais fait une commande d un set de jeu subbuteo et au bout de 2 couriers a paul lamond je suis passer par le chat d amazon et il a bien vue que rien ne se passer et il a annuler la commande
2166093,2166089,@AmazonHelp car le fournisseur ne repondait pas a mes messages (je devais recevoir le colis le 7 novembre ),car le fournisseur ne repondait pas a mes messages je devais recevoir le colis le 7 novembre
2166093,2166091,@AmazonHelp oui !!!!!,oui
2166102,2166100,@AmazonHelp I got an Echo Plus with one hour delivery &amp; I got here in less than half an hour 👍🏽,i got an echo plus with one hour delivery and i got here in less than half an hour
2166105,2166104,@AmazonHelp Thank you amazon team,thank you amazon team
2166111,2166110,"@AmazonHelp Your system won’t let me. It now doesn’t find my email. (This is truly hopeless).
I need someone (preferably in AUSTRALIA) to RING ME.",your system won t let me it now doesn t find my email this is truly hopeless i need someone preferably in australia to ring me
2166111,2544962,@AmazonHelp I’m still having problems. Just had someone send a link to close an account with aroudn 400 books instead of the account with no purchases. Is there anyone competent there?,i m still having problems just had someone send a link to close an account with aroudn 400 books instead of the account with no purchases is there anyone competent there
2166120,2166119,@AmazonHelp Yes I’m waiting for a reply. They’ve marked it as dispatched but when I look on Royal Mail tracker it says they’re waiting for it,yes i m waiting for a reply they ve marked it as dispatched but when i look on royal mail tracker it says they re waiting for it
2166120,2166122,@AmazonHelp Thanks. Just sent an email,thanks just sent an email
2166460,2166452,@AmazonHelp I have adde some more info,i have adde some more info
2166460,2166456,@AmazonHelp Unacceptable from such a big company and being a customer for so many years of the https://t.co/Kds9bKcX4a I’m shocked from such treatment!,unacceptable from such a big company and being a customer for so many years of the i m shocked from such treatment
2166474,2166472,"@AmazonHelp Yes it says 9-10th November but looking at the tracking it's not left the carrier facility yet? I need it today, well I needed it yesterday hence the reason we pay for Prime. I would like some compensation as well as the car seat please",yes it says 9 10th november but looking at the tracking it s not left the carrier facility yet i need it today well i needed it yesterday hence the reason we pay for prime i would like some compensation as well as the car seat please
2166474,2166470,@AmazonHelp Are you going to sort some compensation. I am stuck local today as had to cancel my plans as no car seat and he's not big enough to use a booster?,are you going to sort some compensation i am stuck local today as had to cancel my plans as no car seat and he s not big enough to use a booster
2166477,2166476,"@AmazonHelp Nope, absolutely nothing. Not the usual level of service from you guys!",nope absolutely nothing not the usual level of service from you guys
2166477,2166479,@AmazonHelp By the Vumu store. Bit rubbish there's no tracking facility. Quite close to cancelling and asking for a refund,by the vumu store bit rubbish there s no tracking facility quite close to cancelling and asking for a refund
2166477,2166481,"@AmazonHelp Yep emailed them twice, no response. Not impressed. Can't you access a system to see where the order is? Can't anyone?",yep emailed them twice no response not impressed can t you access a system to see where the order is can t anyone
2166487,2166484,"@AmazonHelp @533238 Order #                         406-4283402-2906714               
           Bank payment details-          08-Nov-2017   (08-Nov-2017) 
         TO   TRANSFER 
   INB AMAZON 
         2TU2ReqjDrUry8dnsPIGACIHWLQ7   
         11,079.00 
        But why cancel",order 406 4283402 2906714 bank payment details 08 nov 2017 08 nov 2017 to transfer inb amazon 2tu2reqjdrury8dnspigacihwlq7 11 079 00 but why cancel
2166487,2166488,@AmazonHelp @533238 When will you upload movie bro i am waiting for that movie bro please upload date send me bro,when will you upload movie bro i am waiting for that movie bro please upload date send me bro
2166502,2166500,"@AmazonHelp Out for delivery yesterday, not sure where carrier is?",out for delivery yesterday not sure where carrier is
2166515,2166513,"@AmazonHelp I have tried to report the issue on the order page but it sent me a mail 'your review could not be posted'. I have experiencing this kind of behaviour since my last 2 orders.
Now i am regretting the fact that i have ordered through amazon would be better if ordered by Flipkart.",i have tried to report the issue on the order page but it sent me a mail your review could not be posted i have experiencing this kind of behaviour since my last 2 orders now i am regretting the fact that i have ordered through amazon would be better if ordered by flipkart
2166541,2166538,@AmazonHelp I'm trying to chase down a refund.,i m trying to chase down a refund
2166541,2166537,@AmazonHelp Yes - I followed procedure as normal...,yes i followed procedure as normal
2166546,2166545,"@AmazonHelp @115850  Yes you have missed it a way behind the date... estimated is 4 Nov, OrderID : 405-1331175-0217909... Its out for delivery from Sterday.. Called the delivry guy 15 times from mrng ... Still the mob is swtchd off... Hw can I b'lve I can get my Ordr in this condition..",yes you have missed it a way behind the date estimated is 4 nov orderid 405 1331175 0217909 its out for delivery from sterday called the delivry guy 15 times from mrng still the mob is swtchd off hw can i b lve i can get my ordr in this condition
2166546,2166548,"@AmazonHelp @AmazonHelp @115850  ""I'll contact you soon"" its the nth time I am receiving the same Dialog. Only words I hear... I can't see anything in Action.",i ll contact you soon its the nth time i am receiving the same dialog only words i hear i can t see anything in action
2166546,2166550,"@AmazonHelp The Details are filled, but I don't see any messages in the link you have mentioned..",the details are filled but i don t see any messages in the link you have mentioned
2166546,2166552,@AmazonHelp @AmazonHelp  I filled the Document even twice.... But I didnt get a message in the link you specified and nothing in email associated with the ID.,i filled the document even twice but i didnt get a message in the link you specified and nothing in email associated with the id
2166560,2166558,@AmazonHelp Not when it's been saying that for 3 days https://t.co/HQP0VW8EGc,not when it s been saying that for 3 days
2166564,2166562,"@AmazonHelp Ah no I think it's a kindle one so completely my mistake - I'll log on and cancel now, thank you though :)",ah no i think it s a kindle one so completely my mistake i ll log on and cancel now thank you though
2166571,2166569,@AmazonHelp The products have been delivered on time. The problem is that for 3 deliveries amazon has delivered the wrong items.,the products have been delivered on time the problem is that for 3 deliveries amazon has delivered the wrong items
2166578,2166574,@AmazonHelp Ok team..,ok team
2166590,2166588,@AmazonHelp Oui,oui
2166590,2166586,@AmazonHelp Commande le 7/11 en livraison jour suivant on est le 9/11 et ce n’est toujours pas arrivé.,commande le 7 11 en livraison jour suivant on est le 9 11 et ce n est toujours pas arriv
2166590,2166584,@AmazonHelp Pris en charge dans l’agence régionale et le colis a été remis à Colis Privé le 7/11.,pris en charge dans l agence r gionale et le colis a t remis colis priv le 7 11
2166590,2166582,@AmazonHelp Déjà fait j’en ai juste remis une couche ici. Avec Colis Privé il y a toujours un problème.,d j fait j en ai juste remis une couche ici avec colis priv il y a toujours un probl me
2166601,2166597,"@AmazonHelp Ich hab zwei separate Bestellungen abgehen, Vol 1 und Vol 2. Das erste wurde schon versendet beim zweiten tut sich nichts. Bei @635871 ist es genau so",ich hab zwei separate bestellungen abgehen vol 1 und vol 2 das erste wurde schon versendet beim zweiten tut sich nichts bei ist es genau so
2166613,2166611,"@AmazonHelp Funko Pop! Marvel: 7274 Unmasked Captain Marvel Booble
It says its an add on item and i can like buy it on an order thats over $25 but my current order is like 30",funko pop marvel 7274 unmasked captain marvel booble it says its an add on item and i can like buy it on an order thats over 25 but my current order is like 30
2166628,2166624,"@AmazonHelp Oh bugger, I don't think they are. Two of them came with a shipping cost I wasnt expecting - can they still go in the same box?",oh bugger i don t think they are two of them came with a shipping cost i wasnt expecting can they still go in the same box
2166628,2166623,"@AmazonHelp I actually went through the website and it let me select the items and print out a single sheet. It also let me keep a stack of paper I ordered, so that was nice. Thanks, either way.",i actually went through the website and it let me select the items and print out a single sheet it also let me keep a stack of paper i ordered so that was nice thanks either way
2166637,2166635,@AmazonHelp @115851 @115821 @115850 @85877 @85878 @85879 @4773 @85880 @58297 Amazon India is seeking whether the issue l reported on formal channels.  Really. I made 10 calls to formal Channels and levels of Escalations upto last point Amazingly n Surprisingly.,amazon india is seeking whether the issue l reported on formal channels really i made 10 calls to formal channels and levels of escalations upto last point amazingly n surprisingly
2166662,2166661,@AmazonHelp problem solved . Thank u for kind co operation.,problem solved thank u for kind co operation
2167080,2167079,@AmazonHelp Nachdem mir der kundenservice zugesichert hat dass es heute noch rausgeht.....ist es immer noch nicht versendet. Mein sohn wird sich bedanken. Hat sich sehr auf seine laterne gefreut,nachdem mir der kundenservice zugesichert hat dass es heute noch rausgeht ist es immer noch nicht versendet mein sohn wird sich bedanken hat sich sehr auf seine laterne gefreut
2167771,2167770,@AmazonHelp Done. Hope to receive a call soon,done hope to receive a call soon
2167778,2167776,@AmazonHelp あ、はい……了解しました……,
2167784,2167783,@AmazonHelp I don’t know I think third party.,i don t know i think third party
2170399,2170392,"@AmazonHelp It says it has been shipped by Amazon and it's ""on the way"". No explanation for the delay on the order details page.",it says it has been shipped by amazon and it s on the way no explanation for the delay on the order details page
2170399,2170391,@AmazonHelp Wednesday October 18.,wednesday october 18
2170399,2170394,"@AmazonHelp It only says ""Expected Oct 18-20"" and to contact support if I don't receive by Oct 21. No definite delivery date is shown.",it only says expected oct 18 20 and to contact support if i don t receive by oct 21 no definite delivery date is shown
2170399,2170396,"@AmazonHelp Ok. I'm disappointed that when I ordered the items, it said Guaranteed Delivery by Wed Oct 18 and that guarantee was not met. ☹️",ok i m disappointed that when i ordered the items it said guaranteed delivery by wed oct 18 and that guarantee was not met
2170611,2170609,"@AmazonHelp J’ai déjà demandé un remboursement, je ne vais pas attendre qu’on m’en renvoie un pour un livre commandé en février.",j ai d j demand un remboursement je ne vais pas attendre qu on m en renvoie un pour un livre command en f vrier
2170649,2171411,@AmazonHelp Got reply that it's delivered but checked with family members too..We have not received package #badcustomercare,got reply that it s delivered but checked with family members too we have not received package badcustomercare
2170654,2170652,"@AmazonHelp oui ça je sais bien, donc pourquoi envoyer un message comme quoi c'est le dernier Goscinny?",oui a je sais bien donc pourquoi envoyer un message comme quoi c est le dernier goscinny
2170762,2170760,@AmazonHelp I could definitely use some help. One order was filled incorrectly. Then the replacement was sent to a 3rd party and not shipped Prime. Your reps were no help when I called.,i could definitely use some help one order was filled incorrectly then the replacement was sent to a 3rd party and not shipped prime your reps were no help when i called
2170762,2170758,@AmazonHelp Not sure what you mean? I was told it was fulfilled by a 3rd party. They couldn't answer how it got sent to a 3rd party. They just kept saying it wasn't available for Prime. They did not try to understand my frustration. Especially the fact Amazon sent the wrong size initially,not sure what you mean i was told it was fulfilled by a 3rd party they couldn t answer how it got sent to a 3rd party they just kept saying it wasn t available for prime they did not try to understand my frustration especially the fact amazon sent the wrong size initially
2170766,2170765,@AmazonHelp No calls no support from Amazon...well Done .bcoz of delay of you guys I have to pay thousand of rupees of penalty to the HDFC because there is no one to understand our issues,no calls no support from amazon well done bcoz of delay of you guys i have to pay thousand of rupees of penalty to the hdfc because there is no one to understand our issues
2170774,2170772,"@AmazonHelp Yeah but i'm in kilmarnock nearest depot is Greenock i'm sure, can they deliver the real deal for tomorrow or not??",yeah but i m in kilmarnock nearest depot is greenock i m sure can they deliver the real deal for tomorrow or not
2170774,2170769,"@AmazonHelp Yeah ive followed the link through, still dont know when ill recieve original parcel",yeah ive followed the link through still dont know when ill recieve original parcel
2170783,2170781,@AmazonHelp Coffee supplies bought on @115830 have broken the machine even though they are sold as compatible on @115830 . Offering to refund the coffee doesn't make the machine work again!,coffee supplies bought on have broken the machine even though they are sold as compatible on offering to refund the coffee doesn t make the machine work again
2170791,2170789,"@AmazonHelp I've spoke to someone via chat, said that someone at Amazon requested a delivery date change, they're trying to cancel that but that was the last I heard.",i ve spoke to someone via chat said that someone at amazon requested a delivery date change they re trying to cancel that but that was the last i heard
2170791,2170787,"@AmazonHelp He said he would keep me updated via email, I have my doubts that it’ll be here today which is annoying as I won’t be here tomorrow to take delivery",he said he would keep me updated via email i have my doubts that it ll be here today which is annoying as i won t be here tomorrow to take delivery
2170799,2170796,"@AmazonHelp Hello, it says ""in delivering"" but since the 10/11",hello it says in delivering but since the 10 11
2170799,2170794,@AmazonHelp It shipped the 09/11 : https://t.co/IBdqPSTm99,it shipped the 09 11
2170803,2170801,@AmazonHelp Ja! Super Support! Vielen Dank nochmals 😊,ja super support vielen dank nochmals
2170807,2170806,@AmazonHelp Lo he intentado así y nada,lo he intentado as y nada
2170813,2170812,@AmazonHelp Sí. Van dos pedidos con golpes en las esquinas. https://t.co/nzX15QNOyo,s van dos pedidos con golpes en las esquinas
2170843,2170838,"@AmazonHelp Yup, Thursdays, last week it showed up in my app around Saturday instead of Thursday.",yup thursdays last week it showed up in my app around saturday instead of thursday
2170843,2170837,@AmazonHelp By what time can we expect today's episode of Young Sheldon to be available on Amazon prime?,by what time can we expect today s episode of young sheldon to be available on amazon prime
2170856,2170854,"@AmazonHelp Bonjour, voici : https://t.co/J69GLxAun0",bonjour voici
2170856,2170852,@AmazonHelp Belgique. La livraison pour la Belgique était gratuite hier sur ce produit et tous les autres jours précédents (je surveille depuis une semaine). Les dates de livraisons étaient aussi rapides en standard. Ce qui me semble illogique vu le prix du Prime.,belgique la livraison pour la belgique tait gratuite hier sur ce produit et tous les autres jours pr c dents je surveille depuis une semaine les dates de livraisons taient aussi rapides en standard ce qui me semble illogique vu le prix du prime
2170856,2170850,@AmazonHelp Ça fait pas du tout fichage mais soit ... C'est fait!,a fait pas du tout fichage mais soit c est fait
2170856,2170848,@AmazonHelp Merci je patiente...,merci je patiente
2170856,2170846,"@AmazonHelp Merci pour le geste commercial Sarah :-) 
J'attends celui-ci via mail ou directement depuis mon panel client ?",merci pour le geste commercial sarah j attends celui ci via mail ou directement depuis mon panel client
2170871,2170870,@AmazonHelp I placed order on amazon Details for Order #408-0944874-8947504  and I was earlier shown that it will be delivered on 3 Rd Nov . However l,i placed order on amazon details for order 408 0944874 8947504 and i was earlier shown that it will be delivered on 3 rd nov however l
2170871,2170868,@AmazonHelp Delivered on 5th and received by Vikas thakur. I called on customer care and got information that it was signed by Vikas thakur. Shocking,delivered on 5th and received by vikas thakur i called on customer care and got information that it was signed by vikas thakur shocking
2170871,2170863,@AmazonHelp Now I got call on 6th from courier boy that this will be delivered on that day. However on website it was updated that it is already,now i got call on 6th from courier boy that this will be delivered on that day however on website it was updated that it is already
2170881,2170879,@AmazonHelp I tried it but cudnt find invoice button or text highlited in my order..pls help,i tried it but cudnt find invoice button or text highlited in my order pls help
2170881,2170877,"@AmazonHelp I tried what it asked me to do, but wen I got the call it said we can't find your order pls see the website..",i tried what it asked me to do but wen i got the call it said we can t find your order pls see the website
2170881,2170875,@AmazonHelp Yes I m trying from that only,yes i m trying from that only
2170887,2170885,@AmazonHelp I have managed to get a refund but it isn't great when Parcels are sent out like this: https://t.co/QoJKD0k6n2,i have managed to get a refund but it isn t great when parcels are sent out like this
2170895,2170894,@AmazonHelp Do you have a number in can call just in case ?,do you have a number in can call just in case
2170900,2170899,"@AmazonHelp it is with amazon italy, and i have contacted them multiple times over the last 4 days and the response isn't helpful: ""As it is not yet possible to provide you with a resolution, we continue to work hard to provide an update""",it is with amazon italy and i have contacted them multiple times over the last 4 days and the response isn t helpful as it is not yet possible to provide you with a resolution we continue to work hard to provide an update
2170900,2170902,@AmazonHelp Do you have an idea on how long it will take for feedback? Another day has passed and I am nowhere closes to an answer on where the order is...,do you have an idea on how long it will take for feedback another day has passed and i am nowhere closes to an answer on where the order is
2170912,2170910,@AmazonHelp いつもお世話になっております！ツイートを拾っていただき、ありがとうございます。一度問い合わせしてみます。,
2170919,2170915,"@AmazonHelp I’ve already ordered the cable&amp; the promo balance was never applied. The 3rd agent I spoke to said it was ‘delayed,’ &amp; it should be in my account now for future eligible orders. When I go to checkout now for an item sold &amp; shipped by amazon, no promo balance shows in my account.",i ve already ordered the cableand the promo balance was never applied the 3rd agent i spoke to said it was delayed and it should be in my account now for future eligible orders when i go to checkout now for an item sold and shipped by amazon no promo balance shows in my account
2170919,2170914,@AmazonHelp I am going all the way through the checkout process until right before you hit order. The promo balance/credit is not listed.,i am going all the way through the checkout process until right before you hit order the promo balance credit is not listed
2170926,2170925,@AmazonHelp Pero en la de Banamex por alguna razón se cancela la promoción,pero en la de banamex por alguna raz n se cancela la promoci n
2170926,2170928,@AmazonHelp Si los 3 productos son enviados por Amazon México y superan los $2500 pesos,si los 3 productos son enviados por amazon m xico y superan los 2500 pesos
2170936,2170934,@AmazonHelp あ、、はいっ。わざわざすみません、なんか( ◜௰◝ ),
2170957,2170955,@AmazonHelp Can’t find the option to buy. Either on amazon app or audible app,can t find the option to buy either on amazon app or audible app
2170964,2170962,@AmazonHelp Je ne sais pas...,je ne sais pas
2170964,2170960,@AmazonHelp La poste,la poste
2170968,2170966,@AmazonHelp Amazon has been advised more then 3 times according to the reviews on Amazon. What makes you think my call will matter? Lol,amazon has been advised more then 3 times according to the reviews on amazon what makes you think my call will matter lol
2170981,2170979,@AmazonHelp Sono 2 ordini ... una era prevista ieri. L’altra lunedì !!!,sono 2 ordini una era prevista ieri l altra luned
2170981,2170977,@AmazonHelp L’hanno già effettuata anche ieri. Ma nulla è cambiato. I miei ordini sono comunque in ritardo. Mentre altro pacchi dallo stesso corriere mi sono stati consegnati,l hanno gi effettuata anche ieri ma nulla cambiato i miei ordini sono comunque in ritardo mentre altro pacchi dallo stesso corriere mi sono stati consegnati
2170981,2170975,@AmazonHelp No,no
2170996,2170987,@AmazonHelp yes. I had to waste my time to  self return it. And you refund courier charges calling it to be GOODWILL refund.. Nice!!,yes i had to waste my time to self return it and you refund courier charges calling it to be goodwill refund nice
2170996,2170994,@AmazonHelp can you explain me what it means.,can you explain me what it means
2171006,2171004,@AmazonHelp UK site it’s not the first time it’s happened,uk site it s not the first time it s happened
2171006,2171002,@AmazonHelp Amazon shipping,amazon shipping
2171006,2171000,@AmazonHelp Not at all. I really wanted something in there for today. That’s why I have prime. Can you confirm it will be delivered to my safe place?!  Or do I need to change the address?!,not at all i really wanted something in there for today that s why i have prime can you confirm it will be delivered to my safe place or do i need to change the address
2171012,2171010,"@AmazonHelp Une boite d'1m pour 3 paquets de cartouches d'encre de stylo, ne serait-ce pas démesuré ? 😛",une boite d 1m pour 3 paquets de cartouches d encre de stylo ne serait ce pas d mesur
2171022,2171020,"@AmazonHelp I was meant to get it delivered tomorrow (10th Nov), I paid extra for delivery to get it tomorrow and I don’t get it tomorrow I’m fuming",i was meant to get it delivered tomorrow 10th nov i paid extra for delivery to get it tomorrow and i don t get it tomorrow i m fuming
2171022,2171018,"@AmazonHelp No, that’s why I’m on here asking why",no that s why i m on here asking why
2171022,2171016,@AmazonHelp I’m cancelling my pre order and buying it from hmv tomorrow. Absolute joke that it’s been pushed back.,i m cancelling my pre order and buying it from hmv tomorrow absolute joke that it s been pushed back
2171032,2171030,@AmazonHelp App not listed on my Sony w70c app store.,app not listed on my sony w70c app store
2171041,2709886,"@AmazonHelp November 18, 2017. By 8pm.",november 18 2017 by 8pm
2171047,2171045,@AmazonHelp Looks like it was americangoodies,looks like it was americangoodies
2171073,2171071,"@AmazonHelp It is not comment,  it is my experience with you",it is not comment it is my experience with you
2171073,2171051,"@AmazonHelp Done already,  I think you will contact in next 24hrs right. And you take extra money for 1day delivery.   delivery faster then resolution",done already i think you will contact in next 24hrs right and you take extra money for 1day delivery delivery faster then resolution
2171073,2171050,@AmazonHelp Any update or shall I pay express or prime fee for faster resolution,any update or shall i pay express or prime fee for faster resolution
2171073,2171054,@AmazonHelp No help from your mail.  Your wasting time not helping.  Where is my order???? #amazonIN stop fooling,no help from your mail your wasting time not helping where is my order amazonin stop fooling
2171073,2171056,@AmazonHelp How many times to reply,how many times to reply
2171073,2171058,@AmazonHelp Replied already two times,replied already two times
2171073,2171060,@AmazonHelp Call me at 9811084148,call me at 9811084148
2171073,2171063,@AmazonHelp I filled the form you said yesterday itself,i filled the form you said yesterday itself
2171073,2171065,@AmazonHelp That email is script no resolution.  I have other jobs also. Kindly do proper job don't pass bucks to others,that email is script no resolution i have other jobs also kindly do proper job don t pass bucks to others
2171073,2171067,@AmazonHelp You are passing time,you are passing time
2171076,2171075,@AmazonHelp Yes. Game released today. In the Amazon app it says out for delivery and arriving today buts it's now almost 10pm with nothing delivered. Have an e-mail saying it will take another day or two to arrive. https://t.co/4PAALx15Uo,yes game released today in the amazon app it says out for delivery and arriving today buts it s now almost 10pm with nothing delivered have an e mail saying it will take another day or two to arrive
2171076,2171078,@AmazonHelp The Carrier is Amazon Shipping. I am also being told on the website expected delivery is now the 18th-22nd? So i might not receive the actual Game until Thursday...,the carrier is amazon shipping i am also being told on the website expected delivery is now the 18th 22nd so i might not receive the actual game until thursday
2171089,2171087,@AmazonHelp Il call center continua a dirmi che la postepay va bene sono per acquistare ma non per pagare l’abbonamento!,il call center continua a dirmi che la postepay va bene sono per acquistare ma non per pagare l abbonamento
2171115,2171112,"@AmazonHelp We were 5 persons to book a single phone but couldn't book it. 
I am damn sure , shopkeepers are booking in huge quantity .
Please solve it",we were 5 persons to book a single phone but couldn t book it i am damn sure shopkeepers are booking in huge quantity please solve it
2171115,2171110,"@AmazonHelp From last time 2nd nov and today , I am trying to book but couldn't 😢",from last time 2nd nov and today i am trying to book but couldn t
2171125,2171123,@AmazonHelp No point. This keeps happening. Bubble mailers are not OK. I’m cancelling my prime. High majority of my orders show up damaged from amazon.,no point this keeps happening bubble mailers are not ok i m cancelling my prime high majority of my orders show up damaged from amazon
2171125,2171121,@AmazonHelp I did. There’s truly no point. Shipping game and figure limited editions in a bubble mailer will never stop. Lots I know have had the same issues. I used to love amazon. But same day Toronto made it worse for the rest of us.,i did there s truly no point shipping game and figure limited editions in a bubble mailer will never stop lots i know have had the same issues i used to love amazon but same day toronto made it worse for the rest of us
2171129,2171127,"@AmazonHelp No - most recent status is yesterday at 9:43am. Intelcom ‘lost’ it again, didn’t they. https://t.co/yzJusRk4ig",no most recent status is yesterday at 9 43am intelcom lost it again didn t they
2171134,2171133,"@AmazonHelp thanks for the fast reply. I appreciate it. yeah I got an email saying no eta yet, thats why I'm asking. I know you guys are fast anyways, its the first time the release happened but the item is not available, at least in germany",thanks for the fast reply i appreciate it yeah i got an email saying no eta yet thats why i m asking i know you guys are fast anyways its the first time the release happened but the item is not available at least in germany
2171146,2171143,@AmazonHelp Es lo que me enviaron,es lo que me enviaron
2171146,2171139,"@AmazonHelp Ya les contesté hace unas horas, pero no he recibido respuesta",ya les contest hace unas horas pero no he recibido respuesta
2171146,2171137,"@AmazonHelp Ok, espero. Gracias",ok espero gracias
2171146,2171138,@AmazonHelp Hola! Tienen algún número telefónico para poder contactarse con ustedes? Ya he echo lo que me han pedido y sigo sin poder efectuar la compra,hola tienen alg n n mero telef nico para poder contactarse con ustedes ya he echo lo que me han pedido y sigo sin poder efectuar la compra
2171157,2171152,@AmazonHelp I purchased Star Wars battlefront 2 for myself and my brother so we can play on our separate Xboxes and ordered to get the preorder content. However despite ordering two games we only have one code. Ea advised it’s an amazon issue not ea,i purchased star wars battlefront 2 for myself and my brother so we can play on our separate xboxes and ordered to get the preorder content however despite ordering two games we only have one code ea advised it s an amazon issue not ea
2171157,2171151,@AmazonHelp Just nothing could be done it was an EA issue but EA have stated categorically it’s an Amazon issue as it is a console code,just nothing could be done it was an ea issue but ea have stated categorically it s an amazon issue as it is a console code
2171157,2171154,@AmazonHelp Physical versions,physical versions
2171165,2171163,"@AmazonHelp Hi, .com it was and I think it is a third party",hi com it was and i think it is a third party
2171168,2171167,@AmazonHelp It is today and the package has been out for delivery since 8:21am this morning. Hoping it decides to arrive soon,it is today and the package has been out for delivery since 8 21am this morning hoping it decides to arrive soon
2171193,2171190,"@AmazonHelp Me encanta TODO! Y tengo muchas ganas de ver las pelis😁 Sois geniales❤! Ah! Adelantaos a las otra plataformas y añadid Shades of Blue, MacGyver (2016) y Expediente X🤞 Y ¡Mom! Por muchos años! Por cierto ¿que tal Estoy Vivo?",me encanta todo y tengo muchas ganas de ver las pelis sois geniales ah adelantaos a las otra plataformas y a adid shades of blue macgyver 2016 y expediente x y mom por muchos a os por cierto que tal estoy vivo
2171193,2171188,@AmazonHelp Muchas gracias❤,muchas gracias
2171193,2171186,@AmazonHelp Que majos y agradables sois! ❤❤❤,que majos y agradables sois
2171225,2171221,@AmazonHelp i will wait for reply till then i wont take any legal action...............thank u so much,i will wait for reply till then i wont take any legal action thank u so much
2171254,2171251,@AmazonHelp tried it on another device. It must be either out of stock or theres a glitch.,tried it on another device it must be either out of stock or theres a glitch
2171254,2171249,@AmazonHelp im specifically talking about the 239.99 used deal. Ill add it to cart with 2 left and then get the message theres none and then theres two again when its saved for later(I attached screenshots). Is there a way I can get that deal or is it actually out of stock https://t.co/Xi5MXS796o,im specifically talking about the 239 99 used deal ill add it to cart with 2 left and then get the message theres none and then theres two again when its saved for later i attached screenshots is there a way i can get that deal or is it actually out of stock
2171265,2171264,@AmazonHelp Two orders screwed up in one week - Amazon is definitely spiraling downward !!,two orders screwed up in one week amazon is definitely spiraling downward
2171265,2171267,@AmazonHelp Both orders were sent via USPS and Surepost (part of USPS) - these are unreliable carriers!!,both orders were sent via usps and surepost part of usps these are unreliable carriers
2171272,2171270,"@AmazonHelp It’s due on 21st, but the whole point of pre ordering it is that it arrives on the day it’s released. Might aswel listen to it on Spotify",it s due on 21st but the whole point of pre ordering it is that it arrives on the day it s released might aswel listen to it on spotify
2171314,2171312,@AmazonHelp queria a trilogia da fundação do asimov (me arranja um link aí com o preço da oferta do dia haha),queria a trilogia da funda o do asimov me arranja um link a com o pre o da oferta do dia haha
2171320,2171318,@AmazonHelp This is all that it shows https://t.co/5g5kbWdE7e,this is all that it shows
2171320,2171316,"@AmazonHelp Issue has kinda been solved not sure if you have a system for praising employees but the one i spoke to was beyond helpful and understanding, great guy.",issue has kinda been solved not sure if you have a system for praising employees but the one i spoke to was beyond helpful and understanding great guy
2171327,2171324,@AmazonHelp Cause it was a decent amount of money that’s just disappeared,cause it was a decent amount of money that s just disappeared
2171343,2171341,@AmazonHelp ?? I'm not sure what I'm supposed to do on that link,i m not sure what i m supposed to do on that link
2171351,2171349,@AmazonHelp Todo está correcto. https://t.co/BuAk1NKgX2,todo est correcto
2171366,2171364,"@AmazonHelp ""WOW"" was the last response of the 8th sales rep who viewed the case in sheer horror.",wow was the last response of the 8th sales rep who viewed the case in sheer horror
2171366,2171362,@AmazonHelp I've done what you asked. Unless the 9th call is any different from the previous 8 experiences/telephone conversations I truly don't see the benefit or incentive on being disappointed once again.,i ve done what you asked unless the 9th call is any different from the previous 8 experiences telephone conversations i truly don t see the benefit or incentive on being disappointed once again
2171386,2171385,@AmazonHelp I've tried all of that and it doesn't work. What else do you have?,i ve tried all of that and it doesn t work what else do you have
2171426,2171425,@AmazonHelp Seriously faced a very hectic experience by purchasing Lonovo K8 note mobile phone through Amazon.,seriously faced a very hectic experience by purchasing lonovo k8 note mobile phone through amazon
2171426,2171419,@AmazonHelp Seriously faced a very hectic experience by purchasing Lonovo K8 note mobile phone through Amazon. 1/5,seriously faced a very hectic experience by purchasing lonovo k8 note mobile phone through amazon 1 5
2171426,2171423,@AmazonHelp In the mean time I have contacted the customer care for several times. Lastly they told kindly send the courier by self.  5/5,in the mean time i have contacted the customer care for several times lastly they told kindly send the courier by self 5 5
2171433,2171431,@AmazonHelp 😔 ordered from https://t.co/60eFtF4rev via the app. https://t.co/glDKm742G6,ordered from via the app
2171442,2171440,@AmazonHelp Thank you. Contact details sent.,thank you contact details sent
2171442,2171436,@AmazonHelp No phone call yet!,no phone call yet
